order_id,order_date,year,month,category,sub_category,product_name,region,state,city,sales
CA-2015-116757,2015-06-30,2015,6,"Office Supplies",Fasteners,Staples,Central,Texas,Houston,21.31
CA-2015-116757,2015-06-30,2015,6,"Office Supplies",Paper,"Xerox 225",Central,Texas,Houston,25.92
CA-2016-126697,2016-09-21,2016,9,Furniture,Furnishings,"Longer-Life Soft White Bulbs",Central,Texas,Houston,4.93
CA-2016-126697,2016-09-21,2016,9,Technology,Accessories,"Hypercom P1300 Pinpad",Central,Texas,Houston,151.20
CA-2016-126697,2016-09-21,2016,9,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",Central,Texas,Houston,946.34
CA-2016-149972,2016-09-21,2016,9,"Office Supplies",Fasteners,"Advantus Map Pennant Flags and Round Head Tacks",West,California,"Los Angeles",7.90
CA-2016-149972,2016-09-21,2016,9,Furniture,Chairs,"Hon Every-Day Series Multi-Task Chairs",West,California,"Los Angeles",601.54
CA-2017-123015,2017-12-26,2017,12,"Office Supplies",Binders,"Round Ring Binders",East,"New York","New York City",4.99
CA-2017-147536,2017-12-26,2017,12,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",East,"New York","New York City",89.97
CA-2018-104850,2018-06-13,2018,6,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",West,Washington,Seattle,291.14
CA-2015-111857,2015-04-23,2015,4,"Office Supplies",Paper,"Xerox 1891",West,California,"San Francisco",48.91
CA-2016-104486,2016-05-01,2016,5,"Office Supplies",Supplies,"Acme 10" Easy Grip Assistive Scissors",West,California,"San Francisco",35.06
CA-2016-104486,2016-05-01,2016,5,"Office Supplies",Storage,"Eldon Simplefile Box Office",West,California,"San Francisco",37.32
CA-2016-104486,2016-05-01,2016,5,"Office Supplies",Binders,"GBC Twin Loop Wire Binding Elements, 9/16" Spine, Black",West,California,"San Francisco",12.18
CA-2016-119907,2016-12-01,2016,12,"Office Supplies",Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",West,Washington,Seattle,55.42
CA-2016-103835,2016-09-24,2016,9,"Office Supplies",Appliances,"Hoover Upright Vacuum With Dirt Cup",West,California,"Los Angeles",1158.12
CA-2016-103835,2016-09-24,2016,9,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",West,California,"Los Angeles",14.91
CA-2018-164959,2018-07-11,2018,7,"Office Supplies",Labels,"Avery 482",West,California,"Los Angeles",8.67
CA-2018-162015,2018-07-11,2018,7,"Office Supplies",Appliances,"Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection",West,California,"Los Angeles",168.10
CA-2018-162015,2018-07-11,2018,7,Technology,Accessories,"Logitech P710e Mobile Speakerphone",West,California,"Los Angeles",1287.45
US-2018-104955,2018-03-19,2018,3,"Office Supplies",Labels,"Avery 506",East,"New York","New York City",28.91
US-2017-155103,2017-12-02,2017,12,"Office Supplies",Paper,"Green Bar Computer Printout Paper",East,"New York","New York City",54.96
US-2017-155103,2017-12-02,2017,12,"Office Supplies",Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"",East,"New York","New York City",35.23
US-2017-155103,2017-12-02,2017,12,"Office Supplies",Binders,"Ibico EB-19 Dual Function Manual Binding System",East,"New York","New York City",415.18
CA-2018-151911,2018-04-30,2018,4,"Office Supplies",Envelopes,"#10-4 1/8" x 9 1/2" Premium Diagonal Seam Envelopes",East,"New York","New York City",62.96
CA-2018-150609,2018-04-30,2018,4,"Office Supplies",Binders,"Fellowes Black Plastic Comb Bindings",West,California,"Los Angeles",23.24
CA-2018-152807,2018-10-30,2018,10,Technology,Accessories,"First Data FD10 PIN Pad",East,Pennsylvania,Philadelphia,442.40
CA-2018-152807,2018-10-30,2018,10,"Office Supplies",Storage,"Eldon Shelf Savers Cubes and Bins",East,Pennsylvania,Philadelphia,11.17
CA-2018-152807,2018-10-30,2018,10,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",East,Pennsylvania,Philadelphia,7.17
CA-2018-152807,2018-10-30,2018,10,"Office Supplies",Paper,"Xerox 231",East,Pennsylvania,Philadelphia,20.74
CA-2018-117261,2018-09-04,2018,9,"Office Supplies",Storage,"Rogers Jumbo File, Granite",West,California,"Los Angeles",54.32
CA-2018-102750,2018-09-04,2018,9,Furniture,Tables,"Chromcraft Bull-Nose Wood Oval Conference Tables & Bases",West,California,"Los Angeles",1322.35
CA-2016-153388,2016-08-01,2016,8,Furniture,Tables,"Hon 2111 Invitation Series Corner Table",West,California,"Los Angeles",1004.98
CA-2016-153388,2016-08-01,2016,8,"Office Supplies",Art,"Prang Dustless Chalk Sticks",West,California,"Los Angeles",6.72
US-2018-109582,2018-09-12,2018,9,"Office Supplies",Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",West,California,"Los Angeles",166.44
CA-2018-103611,2018-09-12,2018,9,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",West,California,"Los Angeles",8.36
US-2018-118535,2018-02-11,2018,2,"Office Supplies",Labels,"Avery 473",East,"New York","New York City",20.70
US-2018-156356,2018-04-16,2018,4,"Office Supplies",Storage,"Tennsco Commercial Shelving",Central,Texas,Houston,32.54
US-2018-156356,2018-04-16,2018,4,"Office Supplies",Binders,"GBC White Gloss Covers, Plain Front",Central,Texas,Houston,2.90
US-2018-156356,2018-04-16,2018,4,"Office Supplies",Binders,"Satellite Sectional Post Binders",Central,Texas,Houston,26.05
US-2018-138086,2018-04-16,2018,4,"Office Supplies",Appliances,"Hoover Commercial SteamVac",West,California,"San Francisco",40.74
CA-2016-167374,2016-03-26,2016,3,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",East,Pennsylvania,Philadelphia,16.78
CA-2016-167374,2016-03-26,2016,3,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",East,Pennsylvania,Philadelphia,40.03
CA-2018-132619,2018-08-31,2018,8,"Office Supplies",Storage,"Space Solutions Commercial Steel Shelving",West,California,"San Francisco",193.95
CA-2015-158337,2015-03-11,2015,3,"Office Supplies",Paper,"Southworth 100% Résumé Paper, 24lb.",East,"New York","New York City",108.92
CA-2017-126809,2017-04-09,2017,4,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Light Blue",West,Washington,Seattle,35.35
CA-2015-105172,2015-04-04,2015,4,"Office Supplies",Labels,"Avery 518",West,California,"San Francisco",18.90
CA-2018-120705,2018-09-05,2018,9,"Office Supplies",Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",South,Florida,"Fort Lauderdale",147.18
US-2018-152002,2018-06-11,2018,6,"Office Supplies",Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",West,California,"Los Angeles",122.97
CA-2018-134565,2018-06-11,2018,6,Furniture,Bookcases,"O'Sullivan 3-Shelf Heavy-Duty Bookcases",West,Washington,Seattle,174.42
CA-2018-134565,2018-06-11,2018,6,"Office Supplies",Storage,"Belkin 19" Vented Equipment Shelf, Black",West,Washington,Seattle,102.96
CA-2018-134565,2018-06-11,2018,6,Technology,Machines,"Cisco Desktop Collaboration Experience DX650 IP Video Phone",West,Washington,Seattle,385.80
CA-2018-134565,2018-06-11,2018,6,"Office Supplies",Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11", Dark Blue",West,Washington,Seattle,18.29
CA-2018-134565,2018-06-11,2018,6,"Office Supplies",Paper,"Xerox 1939",West,Washington,Seattle,37.94
CA-2018-141481,2018-06-11,2018,6,"Office Supplies",Appliances,"Kensington 6 Outlet Guardian Standard Surge Protector",West,California,"Los Angeles",61.44
US-2015-157385,2015-11-23,2015,11,Furniture,Chairs,"Safco Contoured Stacking Chairs",West,California,"Los Angeles",381.44
US-2015-157385,2015-11-23,2015,11,Technology,Accessories,"Belkin F8E887 USB Wired Ergonomic Keyboard",West,California,"Los Angeles",29.99
US-2015-157385,2015-11-23,2015,11,"Office Supplies",Envelopes,"Pastel Pink Envelopes",West,California,"Los Angeles",21.84
US-2015-157385,2015-11-23,2015,11,Furniture,Chairs,"Novimex Swivel Fabric Task Chair",West,California,"Los Angeles",603.92
US-2015-143721,2015-11-23,2015,11,Furniture,Chairs,"Office Star Flex Back Scooter Chair with White Frame",Central,Texas,Houston,155.37
CA-2015-129938,2015-12-15,2015,12,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",East,Pennsylvania,Philadelphia,445.80
CA-2017-100510,2017-05-12,2017,5,Technology,Phones,"Jawbone JAMBOX Wireless Bluetooth Speaker",East,"New York","New York City",631.96
CA-2017-100510,2017-05-12,2017,5,Furniture,Furnishings,"OIC Stacking Trays",East,"New York","New York City",10.02
US-2017-101196,2017-05-12,2017,5,"Office Supplies",Storage,"Belkin 19" Vented Equipment Shelf, Black",East,Pennsylvania,Philadelphia,82.37
CA-2015-117317,2015-10-19,2015,10,"Office Supplies",Paper,"Spiral Phone Message Books with Labels by Adams",West,California,"Los Angeles",13.44
CA-2018-156895,2018-05-08,2018,5,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",East,Pennsylvania,Philadelphia,128.06
CA-2018-133865,2018-05-08,2018,5,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",West,California,"Los Angeles",3359.95
CA-2017-164672,2017-05-08,2017,5,Furniture,Furnishings,"Tenex 46" x 60" Computer Anti-Static Chairmat, Rectangular Shaped",East,Delaware,Dover,211.96
CA-2016-130022,2016-08-10,2016,8,"Office Supplies",Art,"Peel-Off China Markers",Central,Minnesota,Eagan,29.79
CA-2016-130022,2016-08-10,2016,8,"Office Supplies",Labels,"Avery 489",Central,Minnesota,Eagan,41.40
CA-2016-130022,2016-08-10,2016,8,"Office Supplies",Labels,"Avery 480",Central,Minnesota,Eagan,3.75
CA-2017-146206,2017-09-10,2017,9,Technology,Phones,"Polycom VVX 310 VoIP phone",Central,Texas,Houston,719.96
CA-2017-146206,2017-09-10,2017,9,Furniture,Tables,"KI Adjustable-Height Table",Central,Texas,Houston,300.93
CA-2017-126102,2017-09-10,2017,9,"Office Supplies",Binders,"Ibico EB-19 Dual Function Manual Binding System",West,California,"Los Angeles",276.78
CA-2017-112277,2017-09-10,2017,9,Technology,Phones,"Geemarc AmpliPOWER60",South,Florida,"Fort Lauderdale",519.68
CA-2016-157084,2016-12-19,2016,12,Technology,Accessories,"Logitech G19 Programmable Gaming Keyboard",West,California,"Los Angeles",1265.85
CA-2016-157084,2016-12-19,2016,12,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",West,California,"Los Angeles",675.96
CA-2016-105221,2016-11-01,2016,11,"Office Supplies",Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",East,Pennsylvania,Philadelphia,3.17
CA-2016-105221,2016-11-01,2016,11,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",East,Pennsylvania,Philadelphia,35.36
CA-2017-118899,2017-03-22,2017,3,Furniture,Chairs,"Global Stack Chair with Arms, Black",West,Washington,Seattle,167.89
CA-2016-155761,2016-12-11,2016,12,"Office Supplies",Storage,"Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black",Central,Texas,Houston,46.34
CA-2016-155761,2016-12-11,2016,12,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",Central,Texas,Houston,159.98
CA-2015-100006,2015-09-07,2015,9,Technology,Phones,"AT&T EL51110 DECT",East,"New York","New York City",377.97
CA-2017-124793,2017-03-14,2017,3,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",West,Washington,Seattle,196.78
US-2016-107349,2016-07-13,2016,7,"Office Supplies",Binders,"Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges",Central,Texas,Houston,41.57
CA-2016-121797,2016-01-30,2016,1,Technology,Machines,"Bady BDG101FRU Card Printer",West,California,"Los Angeles",1919.98
CA-2016-121797,2016-01-30,2016,1,Furniture,Furnishings,"Computer Room Manger, 14"",West,California,"Los Angeles",227.36
CA-2018-132437,2018-09-08,2018,9,"Office Supplies",Storage,"Adjustable Personal File Tote",East,"New York","New York City",65.12
CA-2017-135461,2017-02-07,2017,2,Technology,Phones,"Motorola L703CM",West,California,"Los Angeles",623.96
CA-2018-146031,2018-07-29,2018,7,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",East,"New York",Troy,60.12
US-2018-115301,2018-07-29,2018,7,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",West,Washington,Seattle,115.96
US-2015-157406,2015-04-25,2015,4,"Office Supplies",Art,"12 Colored Short Pencils",Central,Texas,Houston,6.24
US-2015-157406,2015-04-25,2015,4,"Office Supplies",Paper,"Xerox 1985",Central,Texas,Houston,10.37
CA-2018-104108,2018-12-02,2018,12,"Office Supplies",Art,"Manco Dry-Lighter Erasable Highlighter",Central,Texas,Houston,12.16
CA-2018-155075,2018-12-02,2018,12,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",East,Pennsylvania,Philadelphia,631.18
CA-2018-109701,2018-12-02,2018,12,"Office Supplies",Art,"Prang Dustless Chalk Sticks",West,California,"Los Angeles",10.08
CA-2018-109701,2018-12-02,2018,12,"Office Supplies",Appliances,"Fellowes Advanced Computer Series Surge Protectors",West,California,"Los Angeles",79.47
CA-2018-109701,2018-12-02,2018,12,"Office Supplies",Paper,"Wirebound Message Book, 4 per Page",West,California,"Los Angeles",10.86
CA-2018-109701,2018-12-02,2018,12,"Office Supplies",Binders,"Satellite Sectional Post Binders",West,California,"Los Angeles",69.46
CA-2018-109701,2018-12-02,2018,12,"Office Supplies",Binders,"3-ring staple pack",West,California,"Los Angeles",9.02
CA-2016-135622,2016-12-08,2016,12,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",Central,Texas,"Fort Worth",1718.40
CA-2016-135622,2016-12-08,2016,12,"Office Supplies",Paper,"Xerox 1945",Central,Texas,"Fort Worth",360.71
CA-2016-129532,2016-12-08,2016,12,Technology,Accessories,"WD My Passport Ultra 500GB Portable External Hard Drive",West,California,"Los Angeles",236.00
CA-2016-129532,2016-12-08,2016,12,"Office Supplies",Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72"H x 36"W x 18 1/2"D",West,California,"Los Angeles",221.96
CA-2017-104276,2017-11-27,2017,11,Furniture,Tables,"KI Adjustable-Height Table",South,Florida,"Fort Lauderdale",331.02
CA-2017-104276,2017-11-27,2017,11,Technology,Phones,"Wi-Ex zBoost YX540 Cellular Phone Signal Booster",South,Florida,"Fort Lauderdale",116.76
CA-2015-120474,2015-12-01,2015,12,"Office Supplies",Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Central,Wisconsin,Madison,46.64
CA-2015-120474,2015-12-01,2015,12,Furniture,Chairs,"Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat",Central,Wisconsin,Madison,2807.84
CA-2015-104773,2015-12-08,2015,12,"Office Supplies",Storage,"Companion Letter/Legal File, Black",Central,Texas,Houston,60.42
CA-2017-107328,2017-08-08,2017,8,"Office Supplies",Binders,"Acco Hanging Data Binders",West,California,"Los Angeles",15.24
CA-2017-107328,2017-08-08,2017,8,"Office Supplies",Appliances,"Kensington 4 Outlet MasterPiece Compact Power Control Center",West,California,"Los Angeles",487.92
CA-2017-107328,2017-08-08,2017,8,Furniture,Tables,"Chromcraft 48" x 96" Racetrack Double Pedestal Table",West,California,"Los Angeles",513.02
CA-2017-110975,2017-12-25,2017,12,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",East,"New York","New York City",866.65
CA-2017-110975,2017-12-25,2017,12,Furniture,Tables,"Bevis Oval Conference Table, Walnut",East,"New York","New York City",313.18
US-2017-116729,2017-12-25,2017,12,Technology,Accessories,"SanDisk Cruzer 64 GB USB Flash Drive",West,California,"Los Angeles",254.24
US-2017-116729,2017-12-25,2017,12,"Office Supplies",Paper,"Xerox 225",West,California,"Los Angeles",45.36
US-2017-116729,2017-12-25,2017,12,Technology,Phones,"Samsung Galaxy Note 2",West,California,"Los Angeles",2575.94
US-2016-142020,2016-06-04,2016,6,Furniture,Furnishings,"Executive Impressions 10" Spectator Wall Clock",East,"New York","New York City",35.28
US-2016-142020,2016-06-04,2016,6,"Office Supplies",Paper,"Wirebound Message Books, Two 4 1/4" x 5" Forms per Page",East,"New York","New York City",30.44
CA-2017-105781,2017-02-16,2017,2,Technology,Accessories,"Logitech 910-002974 M325 Wireless Mouse for Web Scrolling",East,"New York","New York City",89.97
CA-2017-105781,2017-02-16,2017,2,Furniture,Chairs,"Hon Every-Day Chair Series Swivel Task Chairs",East,"New York","New York City",326.65
CA-2017-108105,2017-02-16,2017,2,"Office Supplies",Binders,"Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders",South,Kentucky,Henderson,5.80
CA-2017-108105,2017-02-16,2017,2,Furniture,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",South,Kentucky,Henderson,318.08
CA-2016-145485,2016-11-05,2016,11,"Office Supplies",Storage,"Hanging Personal Folder File",West,California,"San Francisco",62.80
CA-2018-166415,2018-02-19,2018,2,"Office Supplies",Fasteners,"Rubber Band Ball",West,Washington,Seattle,11.22
CA-2015-114643,2015-06-13,2015,6,"Office Supplies",Art,"Staples in misc. colors",West,California,"Los Angeles",14.52
US-2018-158218,2018-05-12,2018,5,"Office Supplies",Binders,"Wilson Jones Elliptical Ring 3 1/2" Capacity Binders, 800 sheets",Central,Texas,Houston,34.24
US-2018-158218,2018-05-12,2018,5,"Office Supplies",Storage,"Fellowes Bankers Box Stor/Drawer Steel Plus",Central,Texas,Houston,127.92
CA-2016-119690,2016-06-25,2016,6,"Office Supplies",Labels,"Avery File Folder Labels",Central,Texas,Houston,4.61
CA-2016-119690,2016-06-25,2016,6,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",Central,Texas,Houston,75.38
CA-2016-119690,2016-06-25,2016,6,"Office Supplies",Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Central,Texas,Houston,0.98
CA-2016-119690,2016-06-25,2016,6,"Office Supplies",Paper,"Xerox 1884",Central,Texas,Houston,47.95
CA-2018-157420,2018-11-21,2018,11,Technology,Phones,"Motorola HK250 Universal Bluetooth Headset",Central,Texas,Houston,55.18
CA-2018-105193,2018-03-25,2018,3,"Office Supplies",Art,"Newell 311",East,"New York","New York City",11.05
CA-2018-143651,2018-03-25,2018,3,"Office Supplies",Art,"Newell 309",West,Washington,Seattle,23.10
CA-2018-118885,2018-12-29,2018,12,Technology,Phones,"Adtran 1202752G1",West,California,"Los Angeles",302.38
CA-2018-118885,2018-12-29,2018,12,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",West,California,"Los Angeles",393.57
CA-2018-153045,2018-01-19,2018,1,"Office Supplies",Paper,"Strathmore Photo Mount Cards",East,Pennsylvania,Philadelphia,21.70
CA-2018-153045,2018-01-19,2018,1,Furniture,Chairs,"Global Comet Stacking Arm Chair",East,Pennsylvania,Philadelphia,887.27
CA-2018-153045,2018-01-19,2018,1,Furniture,Furnishings,"12-1/2 Diameter Round Wall Clock",East,Pennsylvania,Philadelphia,31.97
CA-2018-153045,2018-01-19,2018,1,Technology,Phones,"Wilson Electronics DB Pro Signal Booster",East,Pennsylvania,Philadelphia,429.60
CA-2016-109470,2016-12-31,2016,12,"Office Supplies",Binders,"Ibico Plastic Spiral Binding Combs",South,Kentucky,Henderson,364.80
CA-2016-109470,2016-12-31,2016,12,"Office Supplies",Binders,"Aluminum Screw Posts",South,Kentucky,Henderson,76.30
CA-2016-109470,2016-12-31,2016,12,"Office Supplies",Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",South,Kentucky,Henderson,60.64
CA-2016-109470,2016-12-31,2016,12,"Office Supplies",Binders,"Tuf-Vin Binders",South,Kentucky,Henderson,94.74
CA-2017-146633,2017-11-15,2017,11,"Office Supplies",Binders,"Avery Self-Adhesive Photo Pockets for Polaroid Photos",West,California,"Los Angeles",38.14
CA-2017-146633,2017-11-15,2017,11,"Office Supplies",Binders,"Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind",West,California,"Los Angeles",1016.79
CA-2016-114811,2016-11-08,2016,11,Furniture,Chairs,"Hon 4070 Series Pagoda Round Back Stacking Chairs",East,"New York","New York City",577.76
CA-2016-114811,2016-11-08,2016,11,Technology,Machines,"Zebra ZM400 Thermal Label Printer",East,"New York","New York City",4643.80
CA-2016-114811,2016-11-08,2016,11,Furniture,Furnishings,"Nu-Dell EZ-Mount Plastic Wall Frames",East,"New York","New York City",11.82
CA-2016-114811,2016-11-08,2016,11,Technology,Phones,"Mitel MiVoice 5330e IP Phone",East,"New York","New York City",549.98
CA-2016-114811,2016-11-08,2016,11,"Office Supplies",Storage,"Fellowes Desktop Hanging File Manager",East,"New York","New York City",67.15
CA-2016-111990,2016-11-08,2016,11,"Office Supplies",Binders,"Wilson Jones Leather-Like Binders with DublLock Round Rings",Central,Texas,Houston,10.48
CA-2016-154886,2016-11-08,2016,11,Technology,Accessories,"Microsoft Arc Touch Mouse",West,California,"San Francisco",119.90
CA-2016-123568,2016-11-08,2016,11,"Office Supplies",Binders,"Deluxe Heavy-Duty Vinyl Round Ring Binder",West,Utah,"West Jordan",91.68
CA-2016-123568,2016-11-08,2016,11,Furniture,Furnishings,"Executive Impressions 14" Contract Wall Clock",West,Utah,"West Jordan",66.69
CA-2016-123568,2016-11-08,2016,11,"Office Supplies",Paper,"Xerox 1988",West,Utah,"West Jordan",92.94
CA-2016-123568,2016-11-08,2016,11,"Office Supplies",Fasteners,"Alliance Rubber Bands",West,Utah,"West Jordan",5.04
CA-2016-145758,2016-10-30,2016,10,Technology,Machines,"Star Micronics TSP100 TSP143LAN Receipt Printer",East,"New York","New York City",1035.80
CA-2018-133102,2018-08-17,2018,8,"Office Supplies",Appliances,"Belkin Premiere Surge Master II 8-outlet surge protector",Central,Texas,Houston,38.86
CA-2018-133102,2018-08-17,2018,8,Furniture,Furnishings,"36X48 HARDFLOOR CHAIRMAT",Central,Texas,Houston,16.78
CA-2018-133102,2018-08-17,2018,8,Furniture,Chairs,"SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair",Central,Texas,Houston,74.59
CA-2018-133102,2018-08-17,2018,8,"Office Supplies",Art,"Avery Fluorescent Highlighter Four-Color Set",Central,Texas,Houston,8.02
CA-2018-133102,2018-08-17,2018,8,"Office Supplies",Supplies,"Acco Side-Punched Conventional Columnar Pads",Central,Texas,Houston,5.55
CA-2017-122448,2017-06-09,2017,6,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",West,California,"San Francisco",122.35
CA-2018-129294,2018-03-16,2018,3,"Office Supplies",Appliances,"Bionaire Personal Warm Mist Humidifier/Vaporizer",West,California,"Los Angeles",140.67
CA-2018-129294,2018-03-16,2018,3,"Office Supplies",Binders,"Pressboard Hanging Data Binders for Unburst Sheets",West,California,"Los Angeles",19.68
CA-2018-129294,2018-03-16,2018,3,"Office Supplies",Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3"",West,California,"Los Angeles",70.46
CA-2018-129294,2018-03-16,2018,3,"Office Supplies",Storage,"Dual Level, Single-Width Filing Carts",West,California,"Los Angeles",310.12
CA-2018-101014,2018-08-29,2018,8,Furniture,Furnishings,"Electrix Fluorescent Magnifier Lamps & Weighted Base",West,California,"Los Angeles",148.02
US-2018-133200,2018-05-06,2018,5,"Office Supplies",Storage,"Fellowes Staxonsteel Drawer Files",Central,Texas,"Fort Worth",772.68
US-2018-133200,2018-05-06,2018,5,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",Central,Texas,"Fort Worth",623.46
US-2018-133200,2018-05-06,2018,5,"Office Supplies",Binders,"Avery Durable Poly Binders",Central,Texas,"Fort Worth",11.06
CA-2015-145541,2015-12-14,2015,12,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24" Color",East,"New York","New York City",6999.96
CA-2015-143168,2015-10-18,2015,10,"Office Supplies",Binders,"Computer Printout Index Tabs",West,Washington,Seattle,1.34
CA-2015-143168,2015-10-18,2015,10,"Office Supplies",Paper,"Xerox 1925",West,Washington,Seattle,61.96
CA-2016-130253,2016-12-14,2016,12,Furniture,Furnishings,"Master Caster Door Stop, Gray",West,California,"Los Angeles",15.24
CA-2018-116127,2018-06-25,2018,6,Furniture,Bookcases,"DMI Eclipse Executive Suite Bookcases",East,"New York","New York City",400.78
CA-2015-128888,2015-11-15,2015,11,"Office Supplies",Envelopes,"Ames Color-File Green Diamond Border X-ray Mailers",Central,Texas,Houston,604.66
CA-2018-119011,2018-08-20,2018,8,Technology,Phones,"Plantronics Encore H101 Dual Earpieces Headset",West,California,"San Francisco",107.88
CA-2018-119011,2018-08-20,2018,8,"Office Supplies",Storage,"Companion Letter/Legal File, Black",West,California,"San Francisco",226.56
CA-2018-119011,2018-08-20,2018,8,"Office Supplies",Supplies,"Acme Kleencut Forged Steel Scissors",West,California,"San Francisco",17.22
CA-2018-105326,2018-08-20,2018,8,"Office Supplies",Paper,"Xerox 203",West,California,"Los Angeles",25.92
CA-2016-114237,2016-03-13,2016,3,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",West,Washington,Seattle,141.96
CA-2015-129168,2015-08-17,2015,8,"Office Supplies",Paper,"Xerox 203",Central,Texas,Houston,15.55
CA-2015-106439,2015-10-31,2015,10,"Office Supplies",Art,"Newell 325",West,California,"Los Angeles",12.39
CA-2015-106439,2015-10-31,2015,10,Technology,Accessories,"Maxell LTO Ultrium - 800 GB",West,California,"Los Angeles",251.91
CA-2015-106439,2015-10-31,2015,10,Furniture,Chairs,"Novimex Fabric Task Chair",West,California,"Los Angeles",146.35
CA-2015-106439,2015-10-31,2015,10,"Office Supplies",Storage,"Tennsco Regal Shelving Units",West,California,"Los Angeles",405.64
CA-2015-106439,2015-10-31,2015,10,"Office Supplies",Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",West,California,"Los Angeles",19.30
CA-2015-106439,2015-10-31,2015,10,"Office Supplies",Paper,"Xerox 1952",West,California,"Los Angeles",64.74
CA-2015-106439,2015-10-31,2015,10,"Office Supplies",Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"",West,California,"Los Angeles",15.97
